time,qty
2019-09-13,100
2019-09-14,146
2019-09-15,104
2019-09-16,74
2019-09-17,56
2019-09-18,69
2019-09-19,108
2019-09-20,77
2019-09-21,139
2019-09-22,104
2019-09-23,71
2019-09-24,51
2019-09-25,75
2019-09-26,77
2019-09-27,101
2019-09-28,114
2019-09-29,68
2019-09-30,50
2019-10-01,64
2019-10-02,83
2019-10-03,54
2019-10-04,87
2019-10-05,116
2019-10-06,128
2019-10-07,64
2019-10-08,52
2019-10-09,96
2019-10-10,92
2019-10-11,89
2019-10-12,179
2019-10-13,115
2019-10-14,93
2019-10-15,76
2019-10-16,96
2019-10-17,87
2019-10-18,83
2019-10-19,173
2019-10-20,150
2019-10-21,60
2019-10-22,45
2019-10-23,83
2019-10-24,77
2019-10-25,64
2019-10-26,159
2019-10-27,101
2019-10-28,59
2019-10-29,52
2019-10-30,81
2019-10-31,100
2019-11-01,141
2019-11-02,197
2019-11-03,131
2019-11-04,56
2019-11-05,58
2019-11-06,77
2019-11-07,58
2019-11-08,84
2019-11-09,143
2019-11-10,108
2019-11-11,47
2019-11-12,64
2019-11-13,64
2019-11-14,46
2019-11-15,70
2019-11-16,133
2019-11-17,119
2019-11-18,54
2019-11-19,42
2019-11-20,74
2019-11-21,75
2019-11-22,108
2019-11-23,151
2019-11-24,103
2019-11-25,64
2019-11-26,68
2019-11-27,73
2019-11-28,223
2019-11-29,314
2019-11-30,275
2019-12-01,319
2019-12-02,157
2019-12-03,68
2019-12-04,58
2019-12-05,72
2019-12-06,101
2019-12-07,147
2019-12-08,136
2019-12-09,78
2019-12-10,83
2019-12-11,124
2019-12-12,114
2019-12-13,119
2019-12-14,208
2019-12-15,243
2019-12-16,128
2019-12-17,117
2019-12-18,141
2019-12-19,141
2019-12-20,178
2019-12-21,223
2019-12-22,221
2019-12-23,156
2019-12-24,206
2019-12-25,0
2019-12-26,0
2019-12-27,115
2019-12-28,138
2019-12-29,128
2019-12-30,133
2019-12-31,98
