time,qty,sin_day,cos_day,sincos_day,day_of_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2016-03-30,30,0.9997685019798909,0.021516097436222258,0.021511116502265296,2,14.0,9.0,19.0,10.0,75.0,9.0,11.0,22.0,0.0,1021.0,1
2016-03-31,34,0.9999907397361901,0.004303538296244289,0.00430349844434435,3,18.0,8.0,24.0,6.0,52.0,0.0,18.0,35.0,63.0,1017.0,1
2016-04-01,39,0.9999166586547379,-0.012910296075009042,-0.01290922011356642,4,19.0,14.0,23.0,6.0,42.0,10.0,18.0,30.0,50.0,1014.0,1
2016-04-02,54,0.9995462806873573,-0.030120304846908114,-0.030106638682896387,5,17.0,11.0,23.0,9.0,61.0,0.0,7.0,19.0,0.0,1015.0,1
2016-04-03,21,0.9988797155850336,-0.04732138832243185,-0.04726837490859966,6,17.0,12.0,23.0,9.0,60.0,0.0,7.0,11.0,0.0,1017.0,1
2016-04-04,19,0.9979171608653922,-0.06450844944931623,-0.06437408872629033,0,17.0,11.0,23.0,8.0,59.0,0.0,10.0,22.0,0.0,1015.0,1
2016-04-05,30,0.9966589017541702,-0.08167639533042242,-0.08140350646925824,1,17.0,11.0,24.0,9.0,58.0,0.0,6.0,13.0,0.0,1012.0,1
2016-04-06,22,0.9951053111006976,-0.09882013873287143,-0.09833644489678812,2,19.0,11.0,26.0,8.0,52.0,0.0,7.0,13.0,0.0,1009.0,1
2016-04-07,28,0.9932568492674143,-0.11593459959550043,-0.115152835115306,3,18.0,13.0,25.0,9.0,53.0,0.0,6.0,13.0,0.0,1006.0,1
2016-04-08,38,0.9911140639934547,-0.1330147065341959,-0.13183274636400363,4,16.0,14.0,19.0,11.0,71.0,10.0,8.0,13.0,0.0,1001.0,-1
