time,qty,sin_day,cos_day,sincos_day,day_of_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2017-12-11,60,-0.3375228995941134,0.941317317512847,-0.31771615044508883,0,14.0,12.0,15.0,11.0,80.0,13.0,30.0,39.0,0.0,1008.0,-1
2017-12-12,77,-0.32126966169236515,0.9469877530760751,-0.30423843505756365,1,15.0,12.0,16.0,12.0,81.0,12.0,25.0,37.0,0.0,1012.0,-1
2017-12-13,100,-0.3049212246562894,0.9523775757303974,-0.2904001367269008,2,11.0,8.0,13.0,8.0,81.0,20.0,9.0,13.0,0.0,1018.0,-1
2017-12-14,50,-0.288482432880609,0.9574851883550393,-0.27621765658380987,3,12.0,8.0,13.0,8.0,77.0,19.0,14.0,22.0,0.0,1015.0,-1
2017-12-15,43,-0.27195815753410607,0.9623090774541485,-0.2617078036827756,4,13.0,11.0,14.0,12.0,90.0,12.0,16.0,30.0,0.0,1004.0,-1
2017-12-16,130,-0.2553532951161872,0.9668478136052775,-0.2468877750799888,5,9.0,4.0,13.0,4.0,73.0,19.0,10.0,18.0,0.0,1005.0,-1
2017-12-17,109,-0.23867276600595,0.9711000518829505,-0.23177513545142533,6,5.0,2.0,10.0,1.0,72.0,18.0,13.0,22.0,0.0,1014.0,1
2017-12-18,105,-0.22192151300416588,0.9750645322571947,-0.21638779627521595,0,4.0,1.0,9.0,0.0,57.0,19.0,10.0,17.0,0.0,1021.0,1
2017-12-19,99,-0.20510449986861926,0.9787400799669153,-0.20074399460298656,1,3.0,-2.0,9.0,0.0,61.0,21.0,8.0,15.0,0.0,1027.0,1
2017-12-20,79,-0.1882267098432448,0.9821256058680005,-0.18486227144533712,2,3.0,1.0,5.0,0.0,66.0,17.0,8.0,13.0,0.0,1028.0,1
2017-12-21,78,-0.1712931441814778,0.9852201067560606,-0.16876144979705687,3,4.0,-2.0,10.0,0.0,56.0,21.0,11.0,18.0,0.0,1028.0,1
2017-12-22,94,-0.15430882066428103,0.9880226656636976,-0.1524606123281444,4,7.0,1.0,14.0,0.0,52.0,20.0,12.0,21.0,0.0,1024.0,1
2017-12-23,112,-0.1372787721132652,0.9905324521322227,-0.13597907876705317,5,9.0,5.0,14.0,0.0,48.0,20.0,11.0,18.0,0.0,1028.0,1
2017-12-24,66,-0.12020804489935276,0.9927487224577402,-0.11933638300297512,6,8.0,3.0,14.0,3.0,60.0,20.0,7.0,11.0,0.0,1029.0,1
2017-12-25,0,-0.10310169744743544,0.9946708199115211,-0.10255224993431018,0,7.0,1.0,13.0,4.0,79.0,18.0,5.0,9.0,0.0,1028.0,1
2017-12-26,50,-0.08596479873744671,0.9962981749346077,-0.08564657209073903,1,10.0,6.0,14.0,6.0,75.0,20.0,13.0,24.0,0.0,1019.0,-1
2017-12-27,39,-0.06880242680231975,0.9976303053065857,-0.06863938605663226,2,11.0,9.0,13.0,9.0,86.0,11.0,21.0,33.0,0.0,1001.0,-1
2017-12-28,63,-0.05161966722325417,0.9986668162884759,-0.05155084872371783,3,7.0,5.0,10.0,3.0,76.0,15.0,12.0,24.0,0.0,994.0,-1
2017-12-29,121,-0.034421611622745804,0.9994074007397048,-0.034401213401159994,4,4.0,1.0,8.0,2.0,81.0,20.0,11.0,26.0,0.0,1008.0,1
2017-12-30,114,-0.017213356155835285,0.9998518392091162,-0.01721080581137347,5,7.0,3.0,11.0,4.0,71.0,20.0,5.0,11.0,0.0,1017.0,1
2017-12-31,90,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,6,10.0,4.0,14.0,7.0,83.0,20.0,9.0,21.0,0.0,1020.0,1
2018-01-01,98,0.017213356155834685,0.9998518392091162,0.01721080581137287,0,11.0,7.0,13.0,8.0,82.0,21.0,14.0,30.0,0.0,1014.0,-1
2018-01-02,75,0.03442161162274574,0.9994074007397048,0.03440121340115993,1,10.0,7.0,12.0,5.0,72.0,21.0,14.0,26.0,0.0,1012.0,-1
2018-01-03,110,0.051619667223253764,0.998666816288476,0.05155084872371743,2,9.0,1.0,14.0,7.0,72.0,22.0,10.0,28.0,0.0,1013.0,1
2018-01-04,88,0.06880242680231986,0.9976303053065857,0.06863938605663238,3,11.0,7.0,16.0,6.0,75.0,20.0,6.0,17.0,0.0,1010.0,1
2018-01-05,186,0.08596479873744647,0.9962981749346078,0.0856465720907388,4,12.0,7.0,17.0,9.0,80.0,21.0,8.0,17.0,0.0,1011.0,1
2018-01-06,184,0.10310169744743485,0.9946708199115211,0.1025522499343096,5,13.0,9.0,17.0,9.0,75.0,19.0,12.0,31.0,0.0,1013.0,1
2018-01-07,134,0.1202080448993527,0.9927487224577402,0.11933638300297507,6,17.0,11.0,18.0,4.0,42.0,20.0,21.0,35.0,0.0,1016.0,1
2018-01-08,106,0.13727877211326478,0.9905324521322229,0.13597907876705279,0,18.0,17.0,20.0,6.0,47.0,19.0,36.0,46.0,0.0,1018.0,1
2018-01-09,65,0.15430882066428114,0.9880226656636976,0.1524606123281445,1,14.0,9.0,17.0,10.0,80.0,16.0,20.0,35.0,0.0,1020.0,-1
2018-01-10,105,0.1712931441814776,0.9852201067560606,0.16876144979705665,2,9.0,6.0,13.0,6.0,80.0,21.0,9.0,17.0,0.0,1016.0,1
2018-01-11,101,0.18822670984324422,0.9821256058680006,0.18486227144533657,3,10.0,8.0,12.0,6.0,78.0,19.0,14.0,28.0,0.0,1010.0,-1
2018-01-12,98,0.2051044998686192,0.9787400799669153,0.2007439946029865,4,9.0,7.0,12.0,5.0,76.0,22.0,10.0,17.0,0.0,1012.0,-1
2018-01-13,178,0.22192151300416552,0.9750645322571948,0.21638779627521562,5,8.0,4.0,12.0,3.0,71.0,20.0,9.0,15.0,0.0,1017.0,1
2018-01-14,140,0.2386727660059501,0.9711000518829505,0.23177513545142545,6,7.0,4.0,12.0,4.0,78.0,19.0,6.0,9.0,0.0,1019.0,-1
2018-01-15,76,0.255353295116187,0.9668478136052776,0.2468877750799886,0,9.0,6.0,14.0,6.0,81.0,18.0,6.0,11.0,0.0,1021.0,-1
2018-01-16,88,0.2719581575341055,0.9623090774541486,0.2617078036827751,1,11.0,8.0,13.0,9.0,85.0,13.0,10.0,21.0,0.0,1015.0,-1
2018-01-17,90,0.288482432880609,0.9574851883550393,0.27621765658380987,2,12.0,6.0,15.0,8.0,66.0,17.0,18.0,44.0,0.0,1007.0,1
2018-01-18,104,0.304921224656289,0.9523775757303975,0.29040013672690046,3,9.0,1.0,13.0,7.0,58.0,16.0,11.0,18.0,0.0,1018.0,-1
2018-01-19,179,0.3212696616923644,0.9469877530760753,0.30423843505756304,4,12.0,11.0,12.0,9.0,87.0,15.0,13.0,18.0,0.0,1014.0,-1
2018-01-20,199,0.3375228995941133,0.9413173175128471,0.3177161504450888,5,10.0,6.0,14.0,7.0,79.0,21.0,7.0,13.0,0.0,1012.0,1
2018-01-21,187,0.35367612217637157,0.9353679493131483,0.33081730912113916,6,12.0,8.0,16.0,8.0,75.0,19.0,12.0,22.0,0.0,1006.0,1
2018-01-22,135,0.36972454289067314,0.9291414114031743,0.34352638361183346,0,9.0,4.0,14.0,4.0,71.0,18.0,8.0,15.0,0.0,1014.0,1
2018-01-23,103,0.3856634062436071,0.9226395488404876,0.35582831114088737,1,10.0,6.0,15.0,5.0,72.0,17.0,8.0,15.0,0.0,1019.0,1
2018-01-24,104,0.401487989205973,0.9158642882672872,0.36770851148199274,2,9.0,4.0,14.0,4.0,72.0,20.0,7.0,13.0,0.0,1029.0,1
2018-01-25,124,0.4171936026123168,0.9088176373395029,0.3791529042392812,3,8.0,3.0,14.0,5.0,80.0,19.0,6.0,9.0,0.0,1027.0,1
2018-01-26,173,0.4327755925504312,0.901501684131884,0.39014792553538774,4,11.0,5.0,14.0,6.0,74.0,20.0,14.0,24.0,0.0,1023.0,1
2018-01-27,184,0.4482293417404106,0.893918596519257,0.4006805440873383,5,11.0,8.0,15.0,6.0,71.0,19.0,7.0,11.0,0.0,1028.0,1
2018-01-28,219,0.4635502709028509,0.886070621534138,0.4107382766512071,6,10.0,5.0,15.0,5.0,75.0,17.0,6.0,13.0,0.0,1033.0,1
2018-01-29,128,0.47873384011578846,0.8779600847008882,0.4203092028172391,0,9.0,3.0,15.0,5.0,82.0,17.0,6.0,11.0,0.0,1032.0,1
2018-01-30,125,0.4937755501599772,0.869589389346611,0.4293819791379015,1,8.0,4.0,13.0,5.0,81.0,15.0,7.0,15.0,0.0,1029.0,1
2018-01-31,97,0.5086709438521044,0.8609610158889944,0.4379458525721215,2,10.0,5.0,13.0,5.0,74.0,19.0,9.0,15.0,0.0,1024.0,1
2018-02-01,171,0.5234156073655503,0.8520775211013093,0.44599067322977426,3,12.0,10.0,14.0,8.0,78.0,15.0,17.0,26.0,0.0,1012.0,-1
