time,qty
2019-02-02,203
2019-02-03,122
2019-02-04,143
2019-02-05,169
2019-02-06,141
2019-02-07,206
2019-02-08,167
2019-02-09,221
2019-02-10,76
2019-02-11,56
2019-02-12,98
2019-02-13,90
2019-02-14,112
2019-02-15,171
2019-02-16,201
2019-02-17,83
2019-02-18,63
2019-02-19,83
2019-02-20,84
2019-02-21,108
2019-02-22,106
2019-02-23,134
2019-02-24,69
2019-02-25,29
2019-02-26,78
2019-02-27,118
2019-02-28,99
2019-03-01,100
2019-03-02,105
2019-03-03,49
2019-03-04,36
2019-03-05,53
2019-03-06,62
2019-03-07,48
2019-03-08,53
2019-03-09,81
2019-03-10,50
2019-03-11,48
2019-03-12,22
2019-03-13,22
2019-03-14,58
2019-03-15,37
2019-03-16,45
2019-03-17,29
2019-03-18,43
2019-03-19,20
2019-03-20,35
2019-03-21,38
2019-03-22,32
2019-03-23,56
2019-03-24,40
2019-03-25,32
2019-03-26,35
2019-03-27,16
2019-03-28,44
2019-03-29,49
2019-03-30,88
2019-03-31,18
2019-04-01,42
2019-04-02,21
2019-04-03,16
2019-04-04,32
2019-04-05,63
2019-04-06,92
2019-04-07,36
2019-04-08,38
2019-04-09,23
2019-04-10,33
2019-04-11,38
2019-04-12,38
2019-04-13,82
2019-04-14,39
2019-04-15,44
2019-04-16,39
2019-04-17,45
2019-04-18,56
2019-04-19,40
2019-04-20,86
2019-04-21,0
2019-04-22,0
2019-04-23,38
2019-04-24,33
2019-04-25,14
2019-04-26,55
2019-04-27,76
2019-04-28,31
2019-04-29,20
2019-04-30,28
2019-05-01,0
2019-05-02,35
2019-05-03,52
2019-05-04,49
2019-05-05,20
2019-05-06,21
2019-05-07,34
2019-05-08,39
2019-05-09,28
2019-05-10,44
2019-05-11,114
2019-05-12,22
2019-05-13,36
2019-05-14,36
2019-05-15,22
2019-05-16,34
2019-05-17,39
2019-05-18,45
2019-05-19,29
2019-05-20,52
2019-05-21,39
2019-05-22,34
2019-05-23,38
2019-05-24,60
2019-05-25,50
2019-05-26,35
2019-05-27,39
2019-05-28,34
2019-05-29,37
2019-05-30,28
2019-05-31,65
2019-06-01,100
2019-06-02,44
2019-06-03,48
2019-06-04,31
2019-06-05,53
2019-06-06,54
2019-06-07,35
2019-06-08,66
2019-06-09,42
2019-06-10,49
2019-06-11,47
2019-06-12,48
2019-06-13,58
2019-06-14,40
2019-06-15,83
2019-06-16,24
2019-06-17,48
2019-06-18,36
2019-06-19,51
2019-06-20,38
2019-06-21,31
2019-06-22,51
2019-06-23,40
2019-06-24,42
2019-06-25,29
2019-06-26,42
2019-06-27,140
2019-06-28,93
2019-06-29,73
2019-06-30,47
2019-07-01,71
2019-07-02,60
2019-07-03,58
2019-07-04,66
2019-07-05,52
2019-07-06,162
2019-07-07,101
2019-07-08,89
2019-07-09,100
2019-07-10,83
2019-07-11,104
2019-07-12,78
2019-07-13,94
2019-07-14,63
2019-07-15,80
2019-07-16,121
2019-07-17,156
2019-07-18,125
2019-07-19,154
2019-07-20,129
2019-07-21,50
2019-07-22,83
2019-07-23,110
2019-07-24,133
2019-07-25,94
2019-07-26,79
2019-07-27,100
2019-07-28,46
2019-07-29,94
2019-07-30,135
2019-07-31,108
2019-08-01,138
2019-08-02,96
2019-08-03,108
2019-08-04,69
2019-08-05,58
2019-08-06,189
2019-08-07,121
2019-08-08,89
2019-08-09,85
2019-08-10,59
2019-08-11,29
2019-08-12,62
2019-08-13,65
2019-08-14,70
2019-08-15,0
2019-08-16,50
2019-08-17,41
2019-08-18,0
2019-08-19,58
2019-08-20,38
2019-08-21,40
2019-08-22,53
2019-08-23,66
2019-08-24,60
2019-08-25,0
2019-08-26,43
2019-08-27,35
2019-08-28,46
