time,qty
2019-07-14,97
2019-07-15,68
2019-07-16,110
2019-07-17,86
2019-07-18,108
2019-07-19,61
2019-07-20,138
2019-07-21,103
2019-07-22,63
2019-07-23,65
2019-07-24,95
2019-07-25,66
2019-07-26,82
2019-07-27,159
2019-07-28,183
2019-07-29,62
2019-07-30,92
2019-07-31,80
2019-08-01,69
2019-08-02,89
2019-08-03,114
2019-08-04,131
2019-08-05,48
2019-08-06,109
2019-08-07,109
2019-08-08,79
2019-08-09,81
2019-08-10,111
2019-08-11,86
2019-08-12,90
2019-08-13,59
2019-08-14,95
2019-08-15,46
2019-08-16,58
2019-08-17,37
2019-08-18,52
2019-08-19,59
2019-08-20,60
2019-08-21,45
2019-08-22,75
2019-08-23,50
2019-08-24,78
2019-08-25,48
2019-08-26,30
2019-08-27,46
2019-08-28,38
2019-08-29,31
2019-08-30,57
2019-08-31,65
2019-09-01,56
2019-09-02,31
2019-09-03,39
2019-09-04,29
2019-09-05,28
2019-09-06,30
2019-09-07,86
2019-09-08,47
2019-09-09,26
2019-09-10,34
2019-09-11,32
2019-09-12,55
2019-09-13,58
2019-09-14,113
2019-09-15,74
2019-09-16,33
2019-09-17,35
2019-09-18,28
2019-09-19,50
2019-09-20,63
2019-09-21,116
2019-09-22,92
2019-09-23,32
2019-09-24,39
2019-09-25,19
2019-09-26,36
2019-09-27,56
2019-09-28,104
2019-09-29,82
2019-09-30,46
2019-10-01,46
2019-10-02,78
2019-10-03,38
2019-10-04,56
2019-10-05,121
2019-10-06,88
2019-10-07,44
2019-10-08,58
2019-10-09,58
2019-10-10,66
2019-10-11,59
2019-10-12,104
2019-10-13,79
2019-10-14,31
2019-10-15,41
2019-10-16,46
2019-10-17,57
2019-10-18,61
2019-10-19,131
2019-10-20,84
2019-10-21,63
2019-10-22,66
2019-10-23,51
2019-10-24,57
2019-10-25,75
2019-10-26,130
2019-10-27,77
2019-10-28,29
2019-10-29,42
2019-10-30,34
2019-10-31,51
2019-11-01,97
2019-11-02,107
2019-11-03,85
2019-11-04,28
2019-11-05,23
2019-11-06,50
2019-11-07,35
2019-11-08,56
2019-11-09,93
2019-11-10,77
2019-11-11,35
2019-11-12,24
2019-11-13,44
2019-11-14,41
2019-11-15,57
2019-11-16,94
2019-11-17,86
2019-11-18,28
2019-11-19,22
2019-11-20,30
2019-11-21,34
2019-11-22,54
2019-11-23,97
2019-11-24,90
2019-11-25,46
2019-11-26,23
2019-11-27,37
2019-11-28,116
2019-11-29,210
2019-11-30,283
2019-12-01,191
2019-12-02,69
2019-12-03,11
2019-12-04,31
2019-12-05,60
2019-12-06,57
2019-12-07,98
2019-12-08,96
2019-12-09,50
2019-12-10,55
2019-12-11,58
2019-12-12,63
2019-12-13,59
2019-12-14,160
2019-12-15,104
2019-12-16,96
2019-12-17,97
2019-12-18,111
2019-12-19,99
2019-12-20,114
2019-12-21,162
2019-12-22,152
2019-12-23,158
2019-12-24,128
2019-12-25,0
2019-12-26,61
2019-12-27,106
2019-12-28,100
2019-12-29,87
2019-12-30,86
2019-12-31,80
