time,qty
2018-09-04,23
2018-09-05,40
2018-09-06,35
2018-09-07,44
2018-09-08,78
2018-09-09,22
2018-09-10,32
2018-09-11,55
2018-09-12,34
2018-09-13,27
2018-09-14,40
2018-09-15,51
2018-09-16,12
2018-09-17,11
2018-09-18,29
2018-09-19,18
2018-09-20,24
2018-09-21,17
2018-09-22,38
2018-09-23,25
2018-09-24,23
2018-09-25,37
2018-09-26,20
2018-09-27,25
2018-09-28,27
2018-09-29,102
2018-09-30,18
2018-10-01,28
2018-10-02,24
2018-10-03,15
2018-10-04,31
2018-10-05,33
2018-10-06,27
2018-10-07,41
2018-10-08,17
2018-10-09,30
2018-10-10,39
2018-10-11,19
2018-10-12,29
2018-10-13,82
2018-10-14,38
2018-10-15,34
2018-10-16,39
2018-10-17,29
2018-10-18,27
2018-10-19,41
2018-10-20,78
2018-10-21,13
2018-10-22,15
2018-10-23,29
2018-10-24,27
2018-10-25,20
2018-10-26,16
2018-10-27,69
2018-10-28,47
2018-10-29,21
2018-10-30,21
2018-10-31,36
2018-11-01,1
2018-11-02,33
2018-11-03,56
2018-11-04,22
2018-11-05,13
2018-11-06,32
2018-11-07,32
2018-11-08,47
2018-11-09,50
2018-11-10,75
2018-11-11,45
2018-11-12,46
2018-11-13,13
2018-11-14,26
2018-11-15,37
2018-11-16,34
2018-11-17,61
2018-11-18,42
2018-11-19,25
2018-11-20,18
2018-11-21,24
2018-11-22,134
2018-11-23,136
2018-11-24,220
2018-11-25,103
2018-11-26,79
2018-11-27,27
2018-11-28,41
2018-11-29,31
2018-11-30,29
2018-12-01,72
2018-12-02,43
2018-12-03,28
2018-12-04,27
2018-12-05,57
2018-12-06,43
2018-12-07,57
2018-12-08,38
2018-12-09,48
2018-12-10,43
2018-12-11,37
2018-12-12,29
2018-12-13,51
2018-12-14,27
2018-12-15,92
2018-12-16,74
2018-12-17,55
2018-12-18,72
2018-12-19,70
2018-12-20,92
2018-12-21,91
2018-12-22,128
2018-12-23,140
2018-12-24,54
2018-12-25,0
2018-12-26,0
2018-12-27,62
2018-12-28,69
2018-12-29,69
2018-12-30,35
2018-12-31,71
2019-01-01,0
2019-01-02,111
2019-01-03,96
2019-01-04,64
2019-01-05,170
2019-01-06,109
2019-01-07,99
2019-01-08,56
2019-01-09,46
2019-01-10,105
2019-01-11,76
2019-01-12,139
2019-01-13,42
2019-01-14,34
2019-01-15,100
2019-01-16,77
2019-01-17,58
2019-01-18,95
2019-01-19,97
2019-01-20,51
2019-01-21,46
2019-01-22,86
2019-01-23,118
2019-01-24,112
2019-01-25,88
2019-01-26,201
2019-01-27,72
2019-01-28,48
2019-01-29,122
2019-01-30,73
2019-01-31,132
2019-02-01,80
2019-02-02,178
2019-02-03,106
2019-02-04,80
2019-02-05,129
2019-02-06,107
2019-02-07,161
2019-02-08,127
2019-02-09,200
2019-02-10,57
2019-02-11,62
2019-02-12,91
2019-02-13,123
2019-02-14,124
2019-02-15,157
2019-02-16,185
2019-02-17,127
2019-02-18,74
2019-02-19,114
2019-02-20,75
2019-02-21,145
2019-02-22,118
2019-02-23,122
2019-02-24,58
2019-02-25,59
2019-02-26,50
2019-02-27,64
2019-02-28,99
2019-03-01,87
2019-03-02,94
2019-03-03,66
2019-03-04,50
2019-03-05,104
2019-03-06,89
2019-03-07,67
2019-03-08,63
2019-03-09,98
2019-03-10,66
2019-03-11,51
2019-03-12,42
2019-03-13,54
2019-03-14,82
2019-03-15,30
2019-03-16,68
2019-03-17,42
2019-03-18,31
2019-03-19,31
2019-03-20,18
2019-03-21,18
2019-03-22,34
2019-03-23,66
2019-03-24,36
2019-03-25,36
2019-03-26,13
2019-03-27,55
2019-03-28,35
2019-03-29,35
2019-03-30,74
2019-03-31,16
2019-04-01,15
2019-04-02,36
2019-04-03,22
2019-04-04,30
2019-04-05,34
2019-04-06,84
2019-04-07,49
2019-04-08,27
2019-04-09,40
2019-04-10,24
2019-04-11,33
2019-04-12,47
2019-04-13,76
2019-04-14,24
2019-04-15,14
2019-04-16,39
2019-04-17,42
2019-04-18,68
2019-04-19,57
2019-04-20,85
2019-04-21,0
2019-04-22,0
2019-04-23,27
2019-04-24,41
2019-04-25,29
2019-04-26,50
2019-04-27,50
2019-04-28,14
2019-04-29,26
2019-04-30,21
2019-05-01,0
2019-05-02,36
2019-05-03,49
2019-05-04,52
2019-05-05,22
2019-05-06,38
2019-05-07,42
2019-05-08,49
2019-05-09,37
2019-05-10,60
2019-05-11,96
2019-05-12,35
2019-05-13,29
2019-05-14,35
2019-05-15,29
2019-05-16,53
2019-05-17,55
2019-05-18,40
2019-05-19,36
2019-05-20,24
2019-05-21,43
2019-05-22,35
2019-05-23,52
2019-05-24,45
2019-05-25,92
2019-05-26,56
2019-05-27,12
2019-05-28,34
2019-05-29,26
2019-05-30,51
2019-05-31,64
2019-06-01,70
2019-06-02,37
2019-06-03,48
2019-06-04,41
2019-06-05,42
2019-06-06,60
2019-06-07,78
2019-06-08,97
2019-06-09,69
2019-06-10,56
2019-06-11,42
2019-06-12,61
2019-06-13,33
2019-06-14,41
2019-06-15,62
2019-06-16,19
2019-06-17,33
2019-06-18,63
2019-06-19,65
2019-06-20,47
2019-06-21,42
2019-06-22,68
2019-06-23,32
2019-06-24,22
2019-06-25,34
2019-06-26,22
2019-06-27,99
2019-06-28,99
2019-06-29,52
2019-06-30,65
2019-07-01,45
2019-07-02,76
2019-07-03,43
2019-07-04,74
2019-07-05,65
2019-07-06,103
2019-07-07,68
2019-07-08,52
2019-07-09,77
2019-07-10,79
2019-07-11,68
2019-07-12,75
2019-07-13,82
2019-07-14,66
2019-07-15,63
2019-07-16,53
2019-07-17,83
2019-07-18,83
2019-07-19,67
2019-07-20,87
2019-07-21,32
2019-07-22,54
2019-07-23,93
2019-07-24,125
2019-07-25,122
2019-07-26,97
2019-07-27,89
2019-07-28,46
2019-07-29,67
2019-07-30,65
2019-07-31,83
2019-08-01,100
2019-08-02,80
2019-08-03,101
2019-08-04,27
2019-08-05,66
2019-08-06,121
2019-08-07,117
2019-08-08,68
2019-08-09,75
2019-08-10,67
2019-08-11,47
2019-08-12,47
2019-08-13,55
2019-08-14,36
2019-08-15,0
2019-08-16,55
2019-08-17,46
2019-08-18,0
2019-08-19,48
2019-08-20,66
2019-08-21,45
2019-08-22,41
2019-08-23,64
2019-08-24,28
2019-08-25,0
2019-08-26,28
2019-08-27,41
2019-08-28,68
2019-08-29,37
2019-08-30,31
2019-08-31,45
2019-09-01,40
2019-09-02,35
